feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
-0.4753624304276511,-1.0711045340488257,-0.6828280647823615,-1.0881272991984858,-0.7957596320357613,-0.16360369245510145,0.24662447372337934,-0.06466780412302997,0.4050771045493524,-1.7194759466979022,-171.03592013012164
-2.1547614113446976,2.167103120861956,1.0013922670205986,0.3077434018483927,0.4766716364510452,-0.12714915088731926,1.3335694903895037,0.46533375599661414,-1.689997959447158,-0.12425287579237948,20.758420387075773
0.5357569722606911,-0.9620614510641134,-1.7179984945458024,-1.353106161889453,0.5726228634303151,0.2376746770224749,1.1945121087280117,-0.8623903726213225,0.21903259401381212,0.36821704731700255,-81.68269073650458
0.769866661690613,-0.4877625109547942,-0.14474123596617497,2.505000514370166,0.1350736849178914,-0.18320465395838942,-0.9781719594522399,1.1103481723539392,1.1167063651626115,1.6273831490356105,217.74973517200894
-0.4865457198060308,1.1089448732942586,-0.23219589494391488,-1.1845111146549545,-0.6757535117872396,-1.7149619732923014,1.0609648954235975,-1.4440522761062087,1.4155644296806618,-0.3374609978243134,-216.4907641401527
0.19601327349879288,0.1123822963024204,-0.3176690320184826,0.71671587012688,-1.8551597625166578,-0.022297390198077586,-0.7135546238901233,-0.1154542458684078,-1.1733178387094891,0.7999508839687295,-183.9036899303939
0.30444838671599883,-0.4501340323033959,0.15919947185863234,-0.7840023556203097,0.27474034555033283,0.4495456353790894,-0.5084599546344545,-0.027219894519956326,-0.2969498772309343,-0.530635579269354,3.5681796278878153
-0.572107833057778,1.0394204304558377,0.634894027892038,-0.31746792652447464,1.0005417315177663,-0.6486722292639376,0.16486442894152464,-0.906236071707747,-0.9661854191268052,-1.6005379468151095,-86.230924623427
-0.6931882293659475,-0.3359232523819136,1.181742761629345,1.0055625001410475,-0.5061703487682317,-0.8380443725316598,1.7859214975156419,-1.28521980563136,-1.046003908862791,-0.9915911816951124,-282.12125904935306
0.6297252680279455,-0.6621675943553187,-0.16558906535871132,0.3089379175332321,0.9422599171475714,0.18128722603621658,0.04872339989315417,0.5886175729393068,-0.047588450543432144,-0.9556669959673025,114.3546771676617
0.9905856392772853,-1.5608490360649587,-0.7595378409208471,1.3191432840433557,0.8580349877452674,-0.3891578188845095,1.3489697786949295,-0.5026406234358146,0.32441243071847947,-1.2474841994263182,-23.584523828990328
1.97115790282767,0.4096545701785417,-0.4139023434590847,-1.4786159025853625,-0.600736268286596,0.08016183674590134,-2.692292908048996,-2.112539295625539,2.968516955526383,0.5537393662133592,33.52246942276197
-1.1056217662316117,-0.7818899819659046,0.5992096704081842,-1.1863411157975037,-1.105223184484049,0.16917120081744016,-1.246185463792988,0.9236881101157238,-0.12632085200229506,-0.7046004120258222,-111.1523235338392
-1.5920508969002034,0.18374641083742552,-0.36992001651138223,-0.7881134688510162,-1.6787875212693846,-0.5908964559831374,1.4388923329718342,-0.5642113782747454,-0.18868318813101065,1.5267626156249503,-294.3573238941111
0.2130731595327671,-2.2037049711772436,0.5749496751846384,-0.345907143729047,-0.8986692737121916,0.8504056664569497,1.134191206642878,1.8865155286051085,-0.3761646091424508,-0.06949715020004417,18.24154397412798
1.272485322860782,0.4022894819456916,-0.7450048503146747,0.12203405108014466,-0.21560029360737534,-0.007556349972796702,-0.5584500109896253,-0.7847199238052907,-0.30673049059016383,0.3918983563142331,-31.920463692074858
0.15080362200681943,0.7251160100583576,-1.5831432851443072,0.7255417083210706,-1.1897995473112972,-0.16386531746342198,0.6713407982824345,-0.6888832700351611,-0.6943138915152877,0.8669825076212991,-144.13691951685382
-0.7237066245073888,-0.1567942854478293,-0.9515747470117951,-0.6582412319585541,2.0975736684693698,-0.023398407287077025,-1.1338858102544216,0.6825810628579171,-0.9348866257192053,1.1154475432312627,78.0072295666096
-0.09624144048386535,0.3646208476977054,-0.47722411032960455,-0.6401982792527506,0.25297169007850273,-0.9668683644645175,1.384864430461803,1.3042674341848828,-0.09592236087906318,0.5204528774836048,23.88915681799636
0.4635473814174433,-2.150754300196805,0.10355350659934863,0.3709532799357332,-1.152122436270599,-0.5672937466080974,0.6626690999452394,0.9914460271268113,-0.7222408415578153,1.7495119573295281,-190.09587234415713
-0.2624803952071713,-1.0427590190327902,-0.251410915586837,-1.8705120251150433,-0.446069558239707,0.01096825072844012,-0.1273505326102716,0.7420346684865012,-0.9340868623565772,1.058965728989386,-150.11692518397456
0.5115030521447395,1.2869252064250356,0.6537671049003293,1.0854494042172391,1.0115830837339186,0.9258313500182043,-0.43375876427163973,-1.2054096034410093,-0.8468503744681095,-1.1053008599172547,133.98278058333267
0.8580764253193247,0.791014430858349,0.3813897884905425,0.6660500144111089,1.7613696576482718,-0.05790247076272611,-0.9596388785842611,0.2752434724461302,-0.40431520657782377,0.45598576110006767,213.8406662176905
0.5404752336730028,0.8484295735054093,-1.3911349306026362,-2.202413327656006,-0.4592839675398559,-1.4655177324182136,1.0250575151770955,-0.7107946200310169,0.19877414487725698,0.3480172148565999,-213.32994252578274
0.8044922860969126,0.027074973278333334,0.34521002750115765,1.4309110652756631,0.8044697125747519,-0.389807444683524,0.7504027487945623,-0.05871300377603349,0.541402635918106,0.5453257769652083,125.57284988058531
0.9913500897839228,1.1036725886395973,0.7934500524291008,-1.219768692296309,0.49276581994904733,1.1709067623296214,2.7280320363422126,1.6502408140602085,-0.6454941199785499,-1.0048788544374894,307.2492818513742
-0.952557428040499,-2.3979489121262585,0.7215535226589479,-0.1029039599114074,0.6004256674035676,-2.5852587141025793,0.03889302755389882,-3.408500480022559,-0.9538656597760778,0.35182952016263486,-685.9390921269976
0.8203309952602439,-0.2765645088088164,0.6190012912047044,1.960006996739219,-0.0711266420759215,-0.9430373408251853,-0.9132853724039001,-0.059562332186961324,-0.5604552614378977,-0.5199717244154883,-59.465034499387045
1.1767493043795516,-1.637325268127396,0.034541237605117805,1.4426865619916345,-1.0560669779226959,0.46474657482928833,0.20772783451267324,-0.8577591115951236,-0.8716192081770763,1.165056940388192,-162.31313333391597
0.28488451277324267,-0.08707285364510896,0.1660901737771151,-2.830534509941925,-1.3306353748876896,-1.6782746470483525,0.08239435783987083,0.922215138815116,1.1396438191196565,-0.27980556461821854,-172.14148591544227
-1.6839918952427742,0.1026066404344445,-0.17719512156357858,1.0793073344259638,-0.1405232052150318,1.1712273672142999,2.223086157213246,-0.3663258217333444,-1.290507123090833,1.598207377019776,-33.641775462162094
0.5697488638697664,-0.3290511827626137,-1.5389573488771036,-0.9272104484662819,-0.218011723977834,1.9392296536864273,-0.8989813381070189,-1.3105844206147041,-0.9732687989992219,-0.6958174753753109,-45.82897462656897
0.3940450436830585,-1.1978237633199418,1.3049956575200121,0.08002957155543032,-0.42056390362193097,-0.5045259308617241,0.717857352487511,-1.861829823790468,0.05089545511632151,-0.6451290164660417,-256.4297373232731
-0.5752390353604403,-0.10359250378232536,1.4033043114463166,-0.7410303453674147,2.390730957004913,0.7997591499411401,-1.243306987103852,1.3924953253415198,-1.718835331585561,0.5863553931750345,212.41952044803006
-1.5623307437112215,-0.5255506267840768,-1.6923494222788884,0.12570538414597554,-1.6365986672101165,0.6518794332524143,-0.301833849267947,1.4804578611313435,0.5491501749697429,-0.4975047346408746,-10.465428048655838
0.7546989732334403,1.6306987844208265,-0.07825765396839383,-0.18920463778715305,-0.09982846671258304,0.7148455000021453,-1.3631818495741648,-0.6133135545445377,-0.6697396625690977,-1.7805170943046873,77.2516859355587
1.176923538498268,0.5207526906897493,1.5025480254164374,-0.8118812118848009,-0.0834024983601229,1.4530786539287786,-1.772134308010216,-1.1054762750758511,0.03643280557338333,0.5571992130676858,110.05228599357635
0.1018226693031796,0.2951223973371444,1.8215242372509568,-2.4733649066348153,0.2581330823685131,0.20837730146418415,0.03826724996219579,1.97161261885489,-0.7954292929898832,0.09902973969403278,118.12259781173714
-1.1060592596014058,-0.9591530253863301,-1.4504161883644655,-1.6042417871287429,-0.5883702967684727,0.5310478288917753,-0.895836883255989,-1.1915727138093457,-0.22541877291732376,-1.0181098881298563,-259.4569124597001
-0.6275982348941636,1.4033372760428922,-0.0675345400358302,1.1583366731589122,0.12954808025585143,1.2398102949193137,-1.7077691363670837,-0.5200960758148795,-1.3247411632976644,0.4691696838793794,86.1923382479104
-0.7030362485341304,-0.20236645067774148,-1.7382989052199689,1.1726159713276227,-1.2866715270903346,0.3463903075569904,0.035990324367019606,1.7578682814739062,-0.48551905175930377,-0.8227831323243434,20.491355645302775
-1.3547413942522544,-1.0141179014243755,-1.0693736705279997,1.006378867721974,-0.7590742065662242,1.0371723041133922,0.517919837605828,0.34348563015351447,0.5297034632493097,-1.4883725320045196,4.415176413782433
0.17399620436481855,1.1137880103317863,-2.3054670365367644,-0.7352411681118644,0.7212171571519993,-0.14751808523808857,0.22567848075217345,-1.0726744578504221,0.5329231750378223,0.63471572009883,12.367473830650468
-0.682723754440066,0.1009140171089982,0.3458813675049261,0.47428590601625953,1.716580849736391,-0.026972709366350957,1.326684993859071,0.599287794107522,-0.27884144329700244,0.12840382006565568,147.2784601438771
-0.6927717360888803,0.24377163270362542,-0.4106714361073276,-0.07618938428109918,-0.431326574369331,-0.32556409717045137,0.16748791687515,-0.7033405529083788,-0.08477488141272664,1.9657696469850487,-132.7010493377837
1.00565204416358,1.6318927516143238,1.5191056786897517,0.7042281769866038,-0.20895699977292667,-0.5515502414996672,-0.4431226589597329,0.03126776739956369,0.41866873125854726,-0.6068567578634315,128.47542070038804
0.30366681563019554,-0.18661347502268896,0.11494633364102416,1.9725563862326823,-1.4543149438333143,0.5661407524807452,0.20218182174754112,-1.704800719609053,0.811322648919046,-0.5694993236518056,-80.51186895833374
0.10504120180427368,-0.6125883418528933,1.0422713980074771,2.1566920093693303,-0.4250032866059261,2.08205430393576,-0.5292740769539003,0.8248549009882012,-0.9972788302755051,-0.5221366862367782,198.6116805409138
-0.31519054747323827,-0.6067086006884878,-0.566428609136149,-0.7961366048596998,1.5448658822897567,-0.6853620683145044,0.029528195714798054,-0.08769579470050215,1.7516979553060368,1.4005914923448424,77.71243046576394
1.6493169339088953,-0.4720845187129399,0.18521507779727603,-2.408754883573026,0.8389151633434709,0.20684606263193597,-2.012974223856269,0.20816484617078804,-0.18853414059155696,-0.25441082339458854,49.6736823380768
-2.2516061831752343,-0.3848790531130676,0.838576577219303,-0.02219521535000786,0.2605872555165894,0.5357286614903518,0.23249443456420307,0.059230358244691396,-1.572396433921681,-0.1879901295862977,-121.31800561131662
1.472027633298141,-0.2608752893601524,-1.2001505429207184,-0.3937249457560582,0.19646204616140983,-0.009442628826990113,-0.4217479641749191,-0.991142804436146,-1.8758546946389487,0.7195299192803677,-165.95210094414804
0.16417478688911413,-2.3124088812108607,0.5334270387933466,-0.40264164142201436,0.5835963876498677,-0.188792163599411,-0.31188786353906883,0.9369046824256841,-0.7610643688263028,-0.8612516253912234,-84.74226257939713
-0.9013228617875223,-0.22572405082080887,0.9490503613813961,-0.20829598151927792,-0.2796319290587536,-1.0729171622021416,-0.7156976644538945,0.4436754854295642,0.13792795589913054,1.8696296568506068,-110.12617676100092
0.0974028066180427,-1.2131128276210652,0.8088723583043532,1.111297085638872,-0.7929276504330727,-0.5282623624490626,-1.1246814350592553,1.4961807466528398,0.6937460471504491,1.4923983540813641,32.10214832788594
0.38317705024128623,0.8605669051117846,-1.2456078434507603,-0.9581229644441188,-1.2713407253876385,1.7999634308766965,-0.2973085800861882,-1.3565850923940181,-1.8463580172540741,0.7820438183471081,-121.26710308333232
0.15978402076414308,1.426986964800483,-0.10972347337203485,-1.2397975087288573,0.3713883525824343,1.2465983023956226,-0.25974990734894965,1.6627006082538336,0.5188371709547046,1.1638154051926715,358.63523147570555
-1.1605075413316668,-0.07810944375888086,1.9061441472463083,0.9293638626301919,-0.1361625458317327,-0.5337985564098718,1.0533983796096473,0.6123534070419628,1.5582462915456798,1.2293247949655381,91.70057270500627
0.019908770125639717,0.5466337389226794,1.5913131755580552,-1.1920999734010043,-0.8059013575799366,-1.8459642761955832,0.2892085045783335,-0.8243172815938777,0.6653363619785841,-0.5964798073378368,-230.33605858565136
-0.3549373374122558,2.6008826758575743,-1.038934859025068,-1.1504902190595223,0.14488003360970575,0.24850257833557995,-0.9827583499432111,1.7333289682831112,-0.4613370943110784,-0.9610041486502778,230.14629549831193
1.731828106745012,0.5298606231878219,0.31584458871289744,-1.1592635439594443,-0.4549149519846902,0.1845549253364434,0.3207878452561448,1.7907302325972578,-1.8214377642626884,0.21158178342236922,79.03580108472255
-0.30191421842900956,-0.037409214340080314,0.012368232362082265,-0.35511223116687857,1.5002713323367813,0.016707999455081016,1.1879989253280856,0.6266930724857754,-0.7111631993929263,-0.05838884163617576,90.47455788885694
0.8834235673538344,1.4917051967785195,0.16697363257631206,-1.10723008779171,0.16871830724197914,-2.2808968442275988,-0.8985966904764108,-0.6351425448603167,-0.8510539440971732,0.9383840469870096,-206.77489347695735
-0.48372582556405164,-1.0769544145257244,1.8526005122756137,-0.022244680039769732,-0.7381587971973689,-0.582305863906599,0.3347921738583743,1.1716005191014336,-0.29414972960811947,-1.1768399984082898,-92.8764034772694
-1.3762035383164215,0.49891537206602277,-0.8049633454044433,-0.7765458250102549,-1.3408106667470456,-1.1807228005075656,0.6299546966068971,0.26029185847489716,0.8968989574365105,-1.8215079363838123,-181.09231273494302
0.0035329538834914793,0.3910281634694137,-1.8829752351404327,0.23928986028876126,0.0362773968612129,-1.3946233998176598,-0.9777567642694838,0.31381491845528575,0.811962716551024,1.1244696898801418,-40.315128257034644
-0.2902321068408943,-0.31212268802130505,-0.730789798672539,-1.0007297153176133,-0.2354003346956783,0.6031139389869334,1.2725217514171507,0.4673086451209484,1.1876252467747315,-0.4820205300780877,85.40374132258988
-0.5941476785483742,-0.6529446431353878,-0.0309955972361605,0.14759573422560388,-0.7455135993316928,-1.310571027359873,1.0404638565670332,0.9479144159410863,0.833630994318073,-0.6609644794597139,-101.713450327495
-0.36041068692511063,-0.2923576914870694,-1.4099412527198825,1.0437636139284856,-0.29785470290434785,1.8831485175027076,-1.5941782464487788,-0.3208582421695059,0.30288623186583824,1.7195308172780293,128.64049435582643
0.5848924297171637,-0.212385283202815,-0.6551075029356215,2.0288187458830214,0.09885887307785442,-0.21503185133597214,-0.40066399130024677,-0.26234817603103333,-0.7885264412853744,1.2495942056813998,-23.66179221573379
-1.301741827792628,-0.29501973226105455,-0.625280910135418,0.23469972467638167,-1.854891252921798,0.597062693639241,-1.14739185440024,-0.9462108271868289,-2.0913397140854335,-0.4579293283783271,-348.10773098108723
0.9692418065582384,1.2931703258817835,-0.11573235182526093,0.25536564185410604,0.9664747805898499,-1.7301661686001344,-0.4782557491787119,-0.07636088605056665,0.8309049444937384,0.9527198990083614,73.22813374254739
0.04649588466122442,0.004999872296472152,-0.7721589457087117,0.573835948680856,1.758749627628899,0.2620737536001472,-0.5419909287202918,0.6946528285936835,-0.6836699830642562,1.1403917957274992,169.98947368619048
-0.5119889427684368,-0.2683681605778928,0.766777524914844,-1.4351482096423365,0.5040084819130163,-0.5549315316332297,-0.323659102431515,0.13536535881463313,-0.7352574892626678,-0.0729206782736319,-114.48657456275572
-0.6829772534893054,0.3095637481117305,-0.9905817731658709,-0.8195865881620584,0.02024954680588205,0.674462628208121,-1.0189416918727061,0.5432319346106346,-1.0754380722776096,1.4628793261600048,0.7916693164223432
1.1927627084463568,-0.0990544263642103,1.259558186464844,-0.9081731719797373,1.6229785532172125,0.6647380380076391,1.2950952042534978,0.3378511370138189,-1.6218578011887623,2.19318760941897,135.63530579846378
1.214725219628938,-0.3604309786579573,-0.9821947989138976,-0.6189996401482398,-0.9308466078906885,-0.13771587153952317,-1.2958115721985803,-0.9799922872424669,-1.2061286969155227,-0.8085980056874896,-238.0512008491467
1.3329632419740631,0.10818499245212887,-0.14967088029244457,-0.5732821710186513,0.9785804960217066,1.4299188977645283,1.2329730727309418,-0.8496736274056284,1.4946962860336734,0.5601157587425447,266.09399381539504
0.6218166824780915,0.6220967192406411,-0.7425350453044977,-0.49304373738407187,-0.043198701797984795,-0.7187936604252575,-1.163346532808157,-0.1909360230131835,0.25684848282640127,1.1737892946634527,-29.050165833544682
1.7843658248644754,0.2275077214450284,1.1060835386392958,0.917569735674772,0.28612527826185247,-0.9942844961992635,2.043682443791983,1.3295467021108962,-1.0144564426255764,1.7366801189725198,93.26168474495697
-1.6464092496149212,-0.3502710058455526,0.9484093435529368,0.016734995858690326,-0.1413439700464137,0.12272071930059458,-1.223486841808798,0.6051421426177142,-0.3625969582945985,-0.19546363027117128,-44.569051083242925
0.3091021083242777,0.737302200452204,-2.005383961585369,-0.02023979070405414,1.137361595772342,-0.6586504665346221,-0.4026508811379667,-1.1427502943489416,0.19636192446268952,-0.8562263141497244,-30.44215523538442
1.200753258177457,-1.0501521644668304,1.7411253002666094,1.0551824342652194,0.15285910494735142,-0.24949822810226882,2.0064329829711505,0.7310070253444912,0.563088333989887,-0.03306753482770394,114.35104080163387
-0.11322794950594241,0.18743770895226758,-1.6408900141090963,-0.293765530924524,1.9189846966262718,0.6842058534142507,-0.35388221298099276,1.4153208848043022,2.5459722351061167,1.8568927162771078,450.73998299668074
-0.7641317510265568,1.5141867139622767,0.11451793680800249,-0.8249638589514313,-0.6637278233912304,1.8791034779182314,0.0697945327677331,-0.08852536449948081,-0.4716230375189092,-1.3375903435969765,123.41120036759077
-0.8547723181108547,0.5414844919126997,0.6358328380075492,1.4024032313871155,0.7943951018452875,-0.5767048309606041,-0.9174643839557228,0.980093497783887,-0.33707034434825184,0.5819694686686316,104.47024183995072
-0.45561577081146803,0.29429272440216203,-1.122444107869718,-0.15897273544004853,-0.7367071576961292,-1.2074034186900577,-0.337786229842916,0.9657659528876258,0.16725563590314727,1.8161089160655157,-87.96356942337599
-0.52584394943697,0.28550862207837246,0.45827121962302386,-0.04771750895491685,-0.11901035165310456,0.8121487350048343,-0.2715253691453174,0.5528328941018534,-0.48125717346064417,-1.9184635912531292,74.76477840453653
